Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
GTEX-12WSD-0826_H7CAU.1_2	GTEX-12WSD-0826_H7CAU.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1737659.0	0.0	76.0	49.0	88.72212722507734	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-0826_H7CAU.2_1	GTEX-12WSD-0826_H7CAU.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1693146.0	0.0	76.0	49.0	88.65114052030852	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-0826_H7CAU.2_2	GTEX-12WSD-0826_H7CAU.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1693146.0	0.0	76.0	49.0	89.0309736334714	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-0826_H7CBR.1_1	GTEX-12WSD-0826_H7CBR.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1109160.0	0.0	76.0	49.0	90.66285525679926	76.0	pass	pass	pass	fail	warn	pass	pass	pass	pass	pass
GTEX-12WSD-0826_H7CBR.1_2	GTEX-12WSD-0826_H7CBR.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1109160.0	0.0	76.0	49.0	90.64276703249502	76.0	pass	pass	pass	fail	warn	pass	pass	pass	pass	pass
GTEX-12WSD-0826_H7CBR.2_1	GTEX-12WSD-0826_H7CBR.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1082074.0	0.0	76.0	49.0	90.88396086706751	76.0	pass	pass	pass	fail	warn	pass	pass	pass	pass	pass
GTEX-12WSD-0826_H7CBR.2_2	GTEX-12WSD-0826_H7CBR.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1082074.0	0.0	76.0	49.0	90.74818201356575	76.0	pass	pass	pass	fail	warn	pass	pass	pass	pass	pass
GTEX-12WSD-0826_H7CBW.1_1	GTEX-12WSD-0826_H7CBW.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1585042.0	0.0	76.0	49.0	88.75373871865672	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-0826_H7CBW.1_2	GTEX-12WSD-0826_H7CBW.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1585042.0	0.0	76.0	49.0	89.06556470399667	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-0826_H7CBW.2_1	GTEX-12WSD-0826_H7CBW.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1517066.0	0.0	76.0	49.0	88.94597421323871	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-0826_H7CBW.2_2	GTEX-12WSD-0826_H7CBW.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1517066.0	0.0	76.0	49.0	89.1810168707859	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-0826_H7H7L.1_1	GTEX-12WSD-0826_H7H7L.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1655002.0	0.0	76.0	49.0	88.02070409471531	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-0826_H7H7L.1_2	GTEX-12WSD-0826_H7H7L.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1655002.0	0.0	76.0	49.0	88.92251202500837	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-0826_H7H7L.2_1	GTEX-12WSD-0826_H7H7L.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1657532.0	0.0	76.0	49.0	88.1449994867682	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-0826_H7H7L.2_2	GTEX-12WSD-0826_H7H7L.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1657532.0	0.0	76.0	49.0	89.10950361764644	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-1226_H7CAN.1_1	GTEX-12WSD-1226_H7CAN.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1616821.0	0.0	76.0	50.0	71.14602172498459	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-1226_H7CAN.1_2	GTEX-12WSD-1226_H7CAN.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1616821.0	0.0	76.0	50.0	71.25388463700399	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-1226_H7CAN.2_1	GTEX-12WSD-1226_H7CAN.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1622464.0	0.0	76.0	50.0	71.13760001426942	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-1226_H7CAN.2_2	GTEX-12WSD-1226_H7CAN.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1622464.0	0.0	76.0	50.0	71.26351747921258	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-1226_H7H3J.1_1	GTEX-12WSD-1226_H7H3J.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1676929.0	0.0	76.0	50.0	70.03178082736204	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-1226_H7H3J.1_2	GTEX-12WSD-1226_H7H3J.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1676929.0	0.0	76.0	50.0	70.08226347510657	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-12WSD-1226_H7H3J.2_1	GTEX-12WSD-1226_H7H3J.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1624054.0	0.0	76.0	50.0	70.17929401087187	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-1226_H7H3J.2_2	GTEX-12WSD-1226_H7H3J.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1624054.0	0.0	76.0	50.0	70.53932719461514	76.0	pass	pass	pass	fail	pass	pass	pass	pass	warn	pass
GTEX-12WSD-1226_H7H3M.1_1	GTEX-12WSD-1226_H7H3M.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1527653.0	0.0	76.0	50.0	69.87288298695766	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H3M.1_2	GTEX-12WSD-1226_H7H3M.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1527653.0	0.0	76.0	50.0	69.5870885062105	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-12WSD-1226_H7H3M.2_1	GTEX-12WSD-1226_H7H3M.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1561977.0	0.0	76.0	50.0	70.02465962261621	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-1226_H7H3M.2_2	GTEX-12WSD-1226_H7H3M.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1561977.0	0.0	76.0	50.0	69.81939978090051	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-12WSD-1226_H7H43.1_1	GTEX-12WSD-1226_H7H43.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1380860.0	0.0	76.0	50.0	69.51915559382442	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H43.1_2	GTEX-12WSD-1226_H7H43.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1380860.0	0.0	76.0	50.0	70.05884061400926	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-1226_H7H43.2_1	GTEX-12WSD-1226_H7H43.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1382561.0	0.0	76.0	50.0	69.52675325053544	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H43.2_2	GTEX-12WSD-1226_H7H43.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1382561.0	0.0	76.0	50.0	70.04974302287357	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-1226_H7H45.1_1	GTEX-12WSD-1226_H7H45.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1406773.0	0.0	76.0	50.0	69.5703882050486	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H45.1_2	GTEX-12WSD-1226_H7H45.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1406773.0	0.0	76.0	50.0	69.74840744769348	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H45.2_1	GTEX-12WSD-1226_H7H45.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1388028.0	0.0	76.0	50.0	69.646721946561	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H45.2_2	GTEX-12WSD-1226_H7H45.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1388028.0	0.0	76.0	50.0	69.94198522166116	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H47.1_1	GTEX-12WSD-1226_H7H47.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1622166.0	0.0	76.0	50.0	68.96151496224003	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H47.1_2	GTEX-12WSD-1226_H7H47.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1622166.0	0.0	76.0	50.0	69.4145042206006	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H47.2_1	GTEX-12WSD-1226_H7H47.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1586609.0	0.0	76.0	50.0	69.01033599321286	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H47.2_2	GTEX-12WSD-1226_H7H47.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1586609.0	0.0	76.0	50.0	69.39721283384145	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H4T.1_1	GTEX-12WSD-1226_H7H4T.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1421369.0	0.0	76.0	50.0	69.7467505563709	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H4T.1_2	GTEX-12WSD-1226_H7H4T.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1421369.0	0.0	76.0	50.0	69.92901931121975	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H4T.2_1	GTEX-12WSD-1226_H7H4T.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1396927.0	0.0	76.0	50.0	69.81890051584705	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H4T.2_2	GTEX-12WSD-1226_H7H4T.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1396927.0	0.0	76.0	50.0	69.78479067873249	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H50.1_1	GTEX-12WSD-1226_H7H50.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1635244.0	0.0	76.0	50.0	69.12161590460732	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H50.1_2	GTEX-12WSD-1226_H7H50.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1635244.0	0.0	76.0	50.0	69.54141470900805	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H50.2_1	GTEX-12WSD-1226_H7H50.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1631985.0	0.0	76.0	50.0	69.30814660579058	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H50.2_2	GTEX-12WSD-1226_H7H50.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1631985.0	0.0	76.0	50.0	69.66442337981215	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H53.1_1	GTEX-12WSD-1226_H7H53.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1664837.0	0.0	76.0	50.0	68.88937819839647	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H53.1_2	GTEX-12WSD-1226_H7H53.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1664837.0	0.0	76.0	50.0	69.45507012765056	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H53.2_1	GTEX-12WSD-1226_H7H53.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1623756.0	0.0	76.0	50.0	69.32845304166028	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H53.2_2	GTEX-12WSD-1226_H7H53.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1623756.0	0.0	76.0	50.0	69.61247733153635	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H91.1_1	GTEX-12WSD-1226_H7H91.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1513941.0	0.0	76.0	50.0	69.23232958835443	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H91.1_2	GTEX-12WSD-1226_H7H91.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1513941.0	0.0	76.0	50.0	69.70744081945342	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H91.2_1	GTEX-12WSD-1226_H7H91.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1500747.0	0.0	76.0	50.0	69.37829035365846	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H91.2_2	GTEX-12WSD-1226_H7H91.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1500747.0	0.0	76.0	50.0	69.89051253063823	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H92.1_1	GTEX-12WSD-1226_H7H92.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1506376.0	0.0	76.0	50.0	69.6106548075809	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H92.1_2	GTEX-12WSD-1226_H7H92.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1506376.0	0.0	76.0	50.0	69.85091717513495	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H92.2_1	GTEX-12WSD-1226_H7H92.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1432675.0	0.0	76.0	50.0	69.42617111899158	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1226_H7H92.2_2	GTEX-12WSD-1226_H7H92.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1432675.0	0.0	76.0	50.0	69.56869745018618	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H77F4.1_1	GTEX-12WSD-1426_H77F4.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1974689.0	0.0	76.0	48.0	61.643087825637565	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H77F4.1_2	GTEX-12WSD-1426_H77F4.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1974689.0	0.0	76.0	48.0	62.3556798314694	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H77F4.2_1	GTEX-12WSD-1426_H77F4.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2062130.0	0.0	76.0	48.0	62.00440835271392	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H77F4.2_2	GTEX-12WSD-1426_H77F4.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2062130.0	0.0	76.0	48.0	62.67178174135692	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7C6W.1_1	GTEX-12WSD-1426_H7C6W.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2109765.0	0.0	76.0	48.0	61.733004576805605	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7C6W.1_2	GTEX-12WSD-1426_H7C6W.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2109765.0	0.0	76.0	48.0	62.02732280658844	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7C6W.2_1	GTEX-12WSD-1426_H7C6W.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2035732.0	0.0	76.0	48.0	61.82803269004856	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-12WSD-1426_H7C6W.2_2	GTEX-12WSD-1426_H7C6W.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2035732.0	0.0	76.0	48.0	62.07631564070434	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7C7M.1_1	GTEX-12WSD-1426_H7C7M.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1792916.0	0.0	76.0	48.0	62.201851942261655	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-12WSD-1426_H7C7M.1_2	GTEX-12WSD-1426_H7C7M.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1792916.0	0.0	76.0	48.0	62.8720457340443	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7C7M.2_1	GTEX-12WSD-1426_H7C7M.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1652355.0	0.0	76.0	48.0	62.6103214983983	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-12WSD-1426_H7C7M.2_2	GTEX-12WSD-1426_H7C7M.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1652355.0	0.0	76.0	48.0	63.03407856896654	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7C86.1_1	GTEX-12WSD-1426_H7C86.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1058610.0	0.0	76.0	48.0	65.23366554162413	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-12WSD-1426_H7C86.1_2	GTEX-12WSD-1426_H7C86.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1058610.0	0.0	76.0	48.0	65.3159759674659	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7C86.2_1	GTEX-12WSD-1426_H7C86.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1085875.0	0.0	76.0	48.0	64.85448213333518	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-12WSD-1426_H7C86.2_2	GTEX-12WSD-1426_H7C86.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1085875.0	0.0	76.0	48.0	65.18080221946896	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7C89.1_1	GTEX-12WSD-1426_H7C89.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2044150.0	0.0	76.0	48.0	61.45662764413862	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7C89.1_2	GTEX-12WSD-1426_H7C89.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2044150.0	0.0	76.0	48.0	61.89690563513389	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7C89.2_1	GTEX-12WSD-1426_H7C89.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2012832.0	0.0	76.0	48.0	61.6843081869947	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7C89.2_2	GTEX-12WSD-1426_H7C89.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2012832.0	0.0	76.0	48.0	62.16550193881826	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7C9P.1_1	GTEX-12WSD-1426_H7C9P.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1612038.0	0.0	76.0	48.0	63.56531468119143	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-12WSD-1426_H7C9P.1_2	GTEX-12WSD-1426_H7C9P.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1612038.0	0.0	76.0	49.0	94.59417462042747	76.0	pass	fail	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-12WSD-1426_H7C9P.2_1	GTEX-12WSD-1426_H7C9P.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1785496.0	0.0	76.0	48.0	62.0418664917816	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7C9P.2_2	GTEX-12WSD-1426_H7C9P.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1785496.0	0.0	76.0	49.0	68.64986016082699	76.0	pass	fail	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7CAJ.1_1	GTEX-12WSD-1426_H7CAJ.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2367901.0	0.0	76.0	48.0	62.736940655755106	76.0	pass	fail	pass	fail	pass	fail	pass	warn	pass	pass
GTEX-12WSD-1426_H7CAJ.1_2	GTEX-12WSD-1426_H7CAJ.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2367901.0	0.0	76.0	48.0	62.92568178862751	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7CAT.1_1	GTEX-12WSD-1426_H7CAT.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1790491.0	0.0	76.0	48.0	62.45131250925747	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-12WSD-1426_H7CAT.1_2	GTEX-12WSD-1426_H7CAT.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1790491.0	0.0	76.0	48.0	63.06027670465241	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7CAT.2_1	GTEX-12WSD-1426_H7CAT.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1656777.0	0.0	76.0	48.0	62.35634172067475	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-12WSD-1426_H7CAT.2_2	GTEX-12WSD-1426_H7CAT.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1656777.0	0.0	76.0	48.0	63.009153237154734	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7CAU.1_1	GTEX-12WSD-1426_H7CAU.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2037012.0	0.0	76.0	48.0	61.268647807300816	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-12WSD-1426_H7CAU.1_2	GTEX-12WSD-1426_H7CAU.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2037012.0	0.0	76.0	48.0	61.910243881421444	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7CAU.2_1	GTEX-12WSD-1426_H7CAU.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1983229.0	0.0	76.0	48.0	61.748283317382324	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-12WSD-1426_H7CAU.2_2	GTEX-12WSD-1426_H7CAU.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1983229.0	0.0	76.0	48.0	62.5894906879733	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7CBR.1_1	GTEX-12WSD-1426_H7CBR.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1251700.0	0.0	76.0	48.0	65.34993899932861	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-12WSD-1426_H7CBR.1_2	GTEX-12WSD-1426_H7CBR.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1251700.0	0.0	76.0	48.0	64.38679296467836	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7CBR.2_1	GTEX-12WSD-1426_H7CBR.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1222107.0	0.0	76.0	48.0	66.06565426480759	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-12WSD-1426_H7CBR.2_2	GTEX-12WSD-1426_H7CBR.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1222107.0	0.0	76.0	48.0	65.00778420190059	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7CBW.1_1	GTEX-12WSD-1426_H7CBW.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1886742.0	0.0	76.0	48.0	61.0272483667804	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-12WSD-1426_H7CBW.1_2	GTEX-12WSD-1426_H7CBW.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1886742.0	0.0	76.0	48.0	61.64806859398448	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7CBW.2_1	GTEX-12WSD-1426_H7CBW.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1804315.0	0.0	76.0	48.0	61.29979516205227	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-12WSD-1426_H7CBW.2_2	GTEX-12WSD-1426_H7CBW.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1804315.0	0.0	76.0	48.0	61.88939120081314	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7H7L.1_1	GTEX-12WSD-1426_H7H7L.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1982155.0	0.0	76.0	48.0	61.28071234489004	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-12WSD-1426_H7H7L.1_2	GTEX-12WSD-1426_H7H7L.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1982155.0	0.0	76.0	48.0	62.45425853961976	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
